tau,P_excited_N_1,P_excited_N_2,P_excited_N_3,P_excited_N_4,P_excited_N_5,P_excited_N_6
0.969939879759519,0.0029687269718064913,0.0346397537151093,0.061077224493923735,0.0830182894591864,0.10067174420782321,0.1151686033740136
0.9739478957915831,0.0028981873533816876,0.034494624879296894,0.06082818843616544,0.08268550682255728,0.10026859682982173,0.11470783306376593
0.9779559118236472,0.002829324012354409,0.03435034550639269,0.06058028972110483,0.08235404587995002,0.09986707767701176,0.11424893514824103
0.9819639278557113,0.0027620970485380766,0.034206908539650076,0.06033351876843589,0.08202392033746736,0.09946717897804101,0.11379186354922263
0.9859719438877754,0.002696467459867375,0.03406430182254933,0.060087865965262235,0.08169515484838641,0.09906889601145602,0.11333662466730773
0.9899799599198396,0.0026323971107596197,0.033922502737572385,0.059843321666097196,0.08136775145830837,0.09867221877758911,0.11288321428101325
0.9939879759519037,0.002569848700476134,0.03378148677701331,0.05959987639048134,0.08104169650602651,0.09827713696650886,0.1124316102376966
0.9979959919839678,0.002508785835178963,0.03364125019755153,0.05935752317151391,0.08071698126419781,0.09788364915706295,0.11198182303600425
1.002004008016032,0.0024491735858502674,0.03350179763862364,0.05911625453482412,0.08039359759977646,0.09749174809621923,0.11153383025435383
1.006012024048096,0.002390977587607954,0.03336311761371531,0.05887606270760773,0.08007153588848344,0.09710142772833047,0.1110876334852334
1.0100200400801602,0.0023341642222612937,0.033225182695367936,0.058636940148370856,0.07975077417410925,0.09671268195536234,0.11064322860256304
1.0140280561122244,0.0022787006821281897,0.03308796676520398,0.058398879546930106,0.07943129813886136,0.0963255037346499,0.11020061626682134
1.0180360721442885,0.0022245549493234125,0.03295147058828035,0.05816187347905395,0.07911311021672834,0.09593988577076594,0.10975977083809879
1.0220440881763526,0.0021716957750468474,0.03281569957314888,0.057925913407592844,0.07879621812769835,0.09555582115753514,0.10932068644996476
1.0260521042084167,0.0021200926588717324,0.03268064224126699,0.05769099162447673,0.07848062647315063,0.09517330284633434,0.10888337553142168
1.0300601202404809,0.002069715828032901,0.03254628146410254,0.05745710061151556,0.078166321760362,0.09479232360173645,0.1084477904830338
1.034068136272545,0.0020205362167150234,0.03241260450780136,0.057224232937625005,0.07785329486890452,0.09441287603632612,0.10801396326300891
1.0380761523046091,0.0019725254413612467,0.03227960780020474,0.05699238125882648,0.07754153576560832,0.09403495433147586,0.10758187324071225
1.0420841683366733,0.0019256557585002982,0.03214728647758751,0.056761538986102186,0.0772310410319199,0.09365855265570969,0.10715150573009027
1.0460921843687374,0.0018799000804085905,0.032015627263206045,0.05653170044202663,0.07692180155295164,0.0932836642899139,0.10672287560600058
1.0501002004008015,0.0018352319444156736,0.03188461416638978,0.05630285948420791,0.07661380836234659,0.09291027891018012,0.10629595342523457
